id,NC_mice,NC_rats,MC_mice,MC_rats
50275,12.826265,3.481357,,
50276,12.826048,3.481303,,
50277,12.825584,3.481141,,
50278,12.823055,3.480971,,
50279,12.822058,3.480887,,
50280,12.821002,3.480673,,
50281,12.820238,3.480654,,
50282,12.819963,3.480464,,
50283,12.819415,3.479052,,
50284,12.816307,3.478061,,
50285,12.815082,3.477258,,
50286,12.814395,3.47713,,
50287,12.810484,3.47698,,
50288,12.809502,3.476928,,
50289,12.809291,3.476813,,
50290,12.809124,3.476002,,
50291,12.807791,3.475909,,
50292,12.807687,3.475705,,
50293,12.80556,3.475488,,
50294,12.803782,3.475195,,
50295,12.802588,3.474918,,
50296,12.801786,3.473957,,
50297,12.800742,3.472579,,
50298,12.799781,3.472272,,
50299,12.798814,3.472166,,
50300,12.797739,3.471129,,
50301,12.797164,3.470251,,
50302,12.796804,3.46988,,
50303,12.796714,3.4692,,
50304,12.794836,3.468256,,
50305,12.794413,3.467612,,
50306,12.79412,3.467193,,
50307,12.79336,3.466837,,
50308,12.792623,3.466625,,
50309,12.792007,3.466094,,
50310,12.788421,3.465968,,
50311,12.787315,3.464979,,
50312,12.784911,3.463979,,
50313,12.784159,3.462862,,
50314,12.783633,3.461836,,
50315,12.781542,3.461817,,
50316,12.780887,3.461477,,
50317,12.780735,3.460742,,
50318,12.779954,3.459731,,
50319,12.779389,3.459505,,
50320,12.779014,3.459484,,
50321,12.7787,3.458207,,
50322,12.777846,3.456889,,
50323,12.775597,3.456707,,
50324,12.774711,3.456642,,
50325,12.774273,3.456221,,
50326,12.773464,3.455178,,
50327,12.771301,3.452904,,
50328,12.770838,3.452865,,
50329,12.7684,3.451828,,
50330,12.768239,3.45155,,
50331,12.76789,3.451361,,
50332,12.767878,3.451177,,
50333,12.766731,3.451107,,
50334,12.763808,3.450603,,
50335,12.76362,3.450342,,
50336,12.76129,3.450331,,
50337,12.760341,3.44855,,
50338,12.756277,3.448187,,
50339,12.751545,3.448117,,
50340,12.751219,3.447836,,
50341,12.74998,3.447566,,
50342,12.749248,3.44754,,
50343,12.746325,3.447101,,
50344,12.745555,3.446775,,
50345,12.745472,3.446416,,
50346,12.745187,3.446134,,
50347,12.745144,3.445885,,
50348,12.741675,3.44588,,
50349,12.737233,3.445471,,
50350,12.734945,3.445286,,
50351,12.733089,3.44523,,
50352,12.732606,3.444428,,
50353,12.729936,3.444386,,
50354,12.729801,3.444208,,
50355,12.728995,3.443903,,
50356,12.728131,3.443867,,
50357,12.72788,3.442845,,
50358,12.727433,3.442669,,
50359,12.726018,3.442629,,
50360,12.722814,3.44262,,
50361,12.721346,3.442387,,
50362,12.718972,3.442298,,
50363,12.716949,3.442106,,
50364,12.71427,3.441503,,
50365,12.713433,3.44142,,
50366,12.71333,3.441264,,
50367,12.710277,3.441224,,
50368,12.710046,3.441202,,
50369,12.709851,3.44095,,
50370,12.709513,3.440521,,
50371,12.709205,3.440189,,
50372,12.709117,3.439942,,
50373,12.708958,3.4396,,
50374,12.706981,3.438801,,
50375,12.70663,3.438507,,
50376,12.705828,3.438347,,
50377,12.703915,3.437605,,
50378,12.702818,3.437409,,
50379,12.702244,3.437236,,
50380,12.701189,3.43672,,
50381,12.701048,3.436506,,
50382,12.700164,3.43647,,
50383,12.699926,3.43631,,
50384,12.699649,3.436259,,
50385,12.698175,3.436067,,
50386,12.696099,3.436004,,
50387,12.695644,3.435828,,
50388,12.695557,3.435232,,
50389,12.69488,3.435011,,
50390,12.692718,3.434993,,
50391,12.691483,3.434939,,
50392,12.690467,3.434324,,
50393,12.687637,3.43413,,
50394,12.684909,3.433608,,
50395,12.684236,3.433361,,
50396,12.682346,3.433133,,
50397,12.680698,3.432968,,
50398,12.680462,3.43287,,
50399,12.680276,3.432635,,
50400,12.680208,3.432569,,
50401,12.679672,3.432462,,
50402,12.679582,3.431872,,
50403,12.678591,3.431867,,
50404,12.677275,3.431558,,
50405,12.676455,3.431551,,
50406,12.674756,3.431504,,
50407,12.673849,3.431231,,
50408,12.668677,3.430563,,
50409,12.667786,3.430185,,
50410,12.665198,3.429584,,
50411,12.664724,3.429536,,
50412,12.664403,3.42932,,
50413,12.661754,3.428563,,
50414,12.660899,3.428022,,
50415,12.660863,3.427471,,
50416,12.65913,3.426892,,
50417,12.658504,3.426602,,
50418,12.657577,3.426158,,
50419,12.657232,3.426042,,
50420,12.656808,3.425817,,
50421,12.656546,3.425185,,
50422,12.656,3.425083,,
50423,12.655455,3.424462,,
50424,12.654298,3.424202,,
50425,12.654185,3.423804,,
50426,12.65367,3.423719,,
50427,12.65224,3.42339,,
50428,12.651725,3.423164,,
50429,12.65105,3.422984,,
50430,12.650827,3.422891,,
50431,12.650825,3.422528,,
50432,12.650429,3.422279,,
50433,12.649681,3.422104,,
50434,12.648075,3.421918,,
50435,12.646773,3.421841,,
50436,12.6456,3.421764,,
50437,12.643815,3.420795,,
50438,12.643603,3.42057,,
50439,12.642966,3.420499,,
50440,12.642738,3.420427,,
50441,12.642055,3.420101,,
50442,12.640761,3.419754,,
50443,12.636441,3.419705,,
50444,12.635165,3.419572,,
50445,12.634813,3.419029,,
50446,12.633547,3.418929,,
50447,12.633288,3.41782,,
50448,12.633071,3.417815,,
50449,12.632538,3.417374,,
50450,12.632035,3.416689,,
50451,12.629406,3.415819,,
50452,12.627938,3.415665,,
50453,12.627329,3.41546,,
50454,12.626643,3.415171,,
50455,12.626457,3.415131,,
50456,12.623678,3.413679,,
50457,12.623173,3.412448,,
50458,12.623044,3.412191,,
50459,12.622885,3.411623,,
50460,12.622497,3.411119,,
50461,12.618692,3.410722,,
50462,12.617882,3.409935,,
50463,12.617288,3.409924,,
50464,12.613491,3.409715,,
50465,12.612796,3.409164,,
50466,12.612384,3.409151,,
50467,12.611498,3.408831,,
50468,12.610096,3.408695,,
50469,12.609977,3.408225,,
50470,12.609347,3.407702,,
50471,12.609263,3.407459,,
50472,12.608414,3.407065,,
50473,12.608044,3.406796,,
50474,12.607461,3.40676,,
50475,12.6055,3.406379,,
50476,12.604947,3.406357,,
50477,12.604381,3.405746,,
50478,12.604236,3.40574,,
50479,12.603753,3.40569,,
50480,12.600704,3.405644,,
50481,12.599715,3.404771,,
50482,12.599148,3.404569,,
50483,12.598314,3.404168,,
50484,12.597678,3.403901,,
50485,12.597423,3.403809,,
50486,12.597211,3.403362,,
50487,12.596944,3.402721,,
50488,12.596494,3.402572,,
50489,12.595911,3.401883,,
50490,12.593524,3.401491,,
50491,12.593173,3.400871,,
50492,12.59304,3.400638,,
50493,12.592264,3.400234,,
50494,12.589119,3.400211,,
50495,12.587813,3.400125,,
50496,12.586948,3.400067,,
50497,12.58467,3.399707,,
50498,12.584273,3.399624,,
50499,12.584203,3.399187,,
50500,12.58415,3.399059,,
50501,12.584093,3.399016,,
50502,12.583111,3.398758,,
50503,12.582543,3.398617,,
50504,12.582405,3.39802,,
50505,12.581963,3.398012,,
50506,12.580961,3.397178,,
50507,12.579386,3.396807,,
50508,12.578592,3.396685,,
50509,12.578026,3.395799,,
50510,12.57703,3.395719,,
50511,12.576695,3.395635,,
50512,12.575981,3.395306,,
50513,12.575311,3.394943,,
50514,12.575013,3.394735,,
50515,12.574285,3.394665,,
50516,12.574126,3.394486,,
50517,12.570391,3.394347,,
50518,12.569794,3.394308,,
50519,12.569361,3.394137,,
50520,12.566858,3.393456,,
50521,12.565129,3.393365,,
50522,12.565091,3.392593,,
50523,12.564347,3.392416,,
50524,12.563603,3.392272,,
50525,12.562322,3.39206,,
50526,12.561266,3.391378,,
50527,12.560636,3.391161,,
50528,12.56052,3.390834,,
50529,12.558967,3.390814,,
50530,12.558934,3.390726,,
50531,12.558819,3.390508,,
50532,12.558232,3.390502,,
50533,12.557075,3.388779,,
50534,12.556856,3.388169,,
50535,12.556396,3.387985,,
50536,12.555539,3.38786,,
50537,12.554901,3.387558,,
50538,12.553697,3.38718,,
50539,12.553032,3.387145,,
50540,12.55289,3.387048,,
50541,12.551881,3.386573,,
50542,12.551414,3.386465,,
50543,12.551097,3.386382,,
50544,12.550793,3.386351,,
50545,12.550327,3.386308,,
50546,12.550216,3.385944,,
50547,12.55018,3.385849,,
50548,12.54972,3.3854,,
50549,12.548405,3.385386,,
50550,12.548066,3.385293,,
50551,12.547661,3.385156,,
50552,12.546629,3.38509,,
50553,12.545619,3.385079,,
50554,12.544887,3.384554,,
50555,12.544858,3.384499,,
50556,12.544508,3.384467,,
50557,12.544443,3.384365,,
50558,12.544005,3.384201,,
50559,12.543651,3.383799,,
50560,12.542743,3.38357,,
50561,12.541948,3.383474,,
50562,12.541933,3.383426,,
50563,12.541888,3.383224,,
50564,12.541126,3.383188,,
50565,12.540888,3.383009,,
50566,12.540827,3.382574,,
50567,12.536897,3.382428,,
50568,12.536584,3.38242,,
50569,12.535841,3.382365,,
50570,12.535301,3.382193,,
50571,12.534437,3.381731,,
50572,12.533792,3.381517,,
50573,12.533221,3.380796,,
50574,12.533012,3.380757,,
50575,12.532583,3.380549,,
50576,12.53243,3.380532,,
50577,12.532264,3.380467,,
50578,12.530528,3.380409,,
50579,12.530372,3.379579,,
50580,12.529773,3.379388,,
50581,12.529392,3.379323,,
50582,12.528524,3.379215,,
50583,12.526862,3.379046,,
50584,12.526474,3.378512,,
50585,12.526352,3.378242,,
50586,12.525691,3.378117,,
50587,12.525046,3.378075,,
50588,12.523654,3.378027,,
50589,12.523133,3.377945,,
50590,12.523102,3.377944,,
50591,12.52149,3.377903,,
50592,12.52133,3.377846,,
50593,12.519793,3.377815,,
50594,12.519702,3.377528,,
50595,12.519466,3.377321,,
50596,12.519381,3.37701,,
50597,12.518972,3.377006,,
50598,12.517931,3.376941,,
50599,12.517488,3.376552,,
50600,12.516855,3.376281,,
50601,12.516743,3.375944,,
50602,12.515834,3.375876,,
50603,12.514791,3.375855,,
50604,12.51392,3.375855,,
50605,12.513406,3.375824,,
50606,12.513,3.375729,,
50607,12.512637,3.375444,,
50608,12.512088,3.375361,,
50609,12.511001,3.375047,,
50610,12.510213,3.374858,,
50611,12.509805,3.374857,,
50612,12.50912,3.374436,,
50613,12.509069,3.374393,,
50614,12.508793,3.373335,,
50615,12.508046,3.372491,,
50616,12.507916,3.371948,,
50617,12.507712,3.371784,,
50618,12.505912,3.371671,,
50619,12.504551,3.371583,,
50620,12.503737,3.371051,,
50621,12.502855,3.370969,,
50622,12.502527,3.370844,,
50623,12.501758,3.370793,,
50624,12.501537,3.370585,,
50625,12.501052,3.370123,,
50626,12.500712,3.369884,,
50627,12.500458,3.368877,,
50628,12.499202,3.368754,,
50629,12.498978,3.368511,,
50630,12.498706,3.368401,,
50631,12.496429,3.368336,,
50632,12.496332,3.368065,,
50633,12.495188,3.368037,,
50634,12.493952,3.367977,,
50635,12.493859,3.367605,,
50636,12.493334,3.367353,,
50637,12.493055,3.367197,,
50638,12.492881,3.367139,,
50639,12.492704,3.367125,,
50640,12.492209,3.366594,,
50641,12.491548,3.366287,,
50642,12.4908,3.36615,,
50643,12.488257,3.366004,,
50644,12.487897,3.365824,,
50645,12.487763,3.365453,,
50646,12.48761,3.364881,,
50647,12.487222,3.36455,,
50648,12.487001,3.364456,,
50649,12.485818,3.364372,,
50650,12.485767,3.3643,,
50651,12.485547,3.364234,,
50652,12.484241,3.364032,,
50653,12.483917,3.363997,,
50654,12.480952,3.363532,,
50655,12.480883,3.363467,,
50656,12.480757,3.363382,,
50657,12.480437,3.363333,,
50658,12.479393,3.363296,,
50659,12.479308,3.36319,,
50660,12.478649,3.363171,,
50661,12.478498,3.363117,,
50662,12.478414,3.36303,,
50663,12.477669,3.362713,,
50664,12.477387,3.362414,,
50665,12.477156,3.362354,,
50666,12.477086,3.362132,,
50667,12.476164,3.362004,,
50668,12.476058,3.361562,,
50669,12.475448,3.361387,,
50670,12.47486,3.36135,,
50671,12.473553,3.361236,,
50672,12.473101,3.360878,,
50673,12.472827,3.36042,,
50674,12.472414,3.360158,,
50675,12.472094,3.359587,,
50676,12.472005,3.359464,,
50677,12.471361,3.359439,,
50678,12.470838,3.359138,,
50679,12.470586,3.35903,,
50680,12.470382,3.358473,,
50681,12.470201,3.358401,,
50682,12.469841,3.358209,,
50683,12.469266,3.35811,,
50684,12.469066,3.358084,,
50685,12.467785,3.358066,,
50686,12.467515,3.357952,,
50687,12.466928,3.35769,,
50688,12.466842,3.357566,,
50689,12.466177,3.357367,,
50690,12.465692,3.357115,,
50691,12.465689,3.356705,,
50692,12.465021,3.356646,,
50693,12.464497,3.35645,,
50694,12.464379,3.356115,,
50695,12.463645,3.355989,,
50696,12.46327,3.355985,,
50697,12.462645,3.355973,,
50698,12.46219,3.355955,,
50699,12.462075,3.355803,,
50700,12.46145,3.355586,,
50701,12.460815,3.355335,,
50702,12.460014,3.355284,,
50703,12.459967,3.355039,,
50704,12.459826,3.354681,,
50705,12.459665,3.353835,,
50706,12.459623,3.353766,,
50707,12.459495,3.353756,,
50708,12.459171,3.353067,,
50709,12.459048,3.352895,,
50710,12.458674,3.35233,,
50711,12.457649,3.352304,,
50712,12.457313,3.35194,,
50713,12.45698,3.351805,,
50714,12.456233,3.351793,,
50715,12.453636,3.351414,,
50716,12.452536,3.351412,,
50717,12.452248,3.348939,,
50718,12.451558,3.348844,,
50719,12.450761,3.348764,,
50720,12.450537,3.348753,,
50721,12.450112,3.348459,,
50722,12.449258,3.348277,,
50723,12.449063,3.34825,,
50724,12.448749,3.348157,,
50725,12.447728,3.347818,,
50726,12.44763,3.347764,,
50727,12.447382,3.347759,,
50728,12.446743,3.347654,,
50729,12.446692,3.347377,,
50730,12.446196,3.347164,,
50731,12.446027,3.34709,,
50732,12.445902,3.346826,,
50733,12.444517,3.346743,,
50734,12.44378,3.346672,,
50735,12.443469,3.346352,,
50736,12.441914,3.346325,,
50737,12.441429,3.346212,,
50738,12.440098,3.345942,,
50739,12.439932,3.345869,,
50740,12.439072,3.345869,,
50741,12.438688,3.345416,,
50742,12.437036,3.345408,,
50743,12.436577,3.34499,,
50744,12.436525,3.344602,,
50745,12.436498,3.343693,,
50746,12.436428,3.343536,,
50747,12.435429,3.343437,,
50748,12.435103,3.343316,,
50749,12.43345,3.343051,,
50750,12.431113,3.342837,,
50751,12.430895,3.342738,,
50752,12.430784,3.342298,,
50753,12.430709,3.34187,,
50754,12.430011,3.341458,,
50755,12.428301,3.341086,,
50756,12.428094,3.341064,,
50757,12.426785,3.34043,,
50758,12.426304,3.340303,,
50759,12.42613,3.340237,,
50760,12.426034,3.339799,,
50761,12.425907,3.339375,,
50762,12.423704,3.339364,,
50763,12.422985,3.339351,,
50764,12.422396,3.338963,,
50765,12.422118,3.3385,,
50766,12.421669,3.338305,,
50767,12.421658,3.338036,,
50768,12.419415,3.337876,,
50769,12.419387,3.337835,,
50770,12.419381,3.337829,,
50771,12.418962,3.337317,,
50772,12.418943,3.337234,,
50773,12.418902,3.337077,,
50774,12.4174,3.337027,,
50775,12.416925,3.336999,,
50776,12.415789,3.336776,,
50777,12.415077,3.336502,,
50778,12.414849,3.336476,,
50779,12.41437,3.336385,,
50780,12.413871,3.336115,,
50781,12.413156,3.33517,,
50782,12.413132,3.335163,,
50783,12.412624,3.335081,,
50784,12.412019,3.334994,,
50785,12.411031,3.334769,,
50786,12.410504,3.334658,,
50787,12.409975,3.334396,,
50788,12.409624,3.334289,,
50789,12.409583,3.334117,,
50790,12.409334,3.333877,,
50791,12.408575,3.333765,,
50792,12.408329,3.333731,,
50793,12.408075,3.333677,,
50794,12.407824,3.33327,,
50795,12.406019,3.332906,,
50796,12.40581,3.332878,,
50797,12.405109,3.332549,,
50798,12.405101,3.332479,,
50799,12.404954,3.332097,,
50800,12.40455,3.332056,,
50801,12.40303,3.331936,,
50802,12.402095,3.331014,,
50803,12.401922,3.330374,,
50804,12.401425,3.330353,,
50805,12.400426,3.330287,,
50806,12.399968,3.330146,,
50807,12.397823,3.330075,,
50808,12.397604,3.329978,,
50809,12.397204,3.329853,,
50810,12.3962,3.329851,,
50811,12.396019,3.32969,,
50812,12.39596,3.329242,,
50813,12.395112,3.329131,,
50814,12.394777,3.329055,,
50815,12.39432,3.328988,,
50816,12.394276,3.328863,,
50817,12.393314,3.328162,,
50818,12.39324,3.328098,,
50819,12.393183,3.328037,,
50820,12.393079,3.327961,,
50821,12.392221,3.327668,,
50822,12.390865,3.327469,,
50823,12.390816,3.327402,,
50824,12.390719,3.327385,,
50825,12.390379,3.327354,,
50826,12.390367,3.327224,,
50827,12.390179,3.327117,,
50828,12.387676,3.32673,,
50829,12.386978,3.326652,,
50830,12.386868,3.32642,,
50831,12.386223,3.326411,,
50832,12.386213,3.326159,,
50833,12.385881,3.325645,,
50834,12.385728,3.325227,,
50835,12.385471,3.325154,,
50836,12.38363,3.325112,,
50837,12.383341,3.325105,,
50838,12.382299,3.324871,,
50839,12.38164,3.324566,,
50840,12.380621,3.324424,,
50841,12.380256,3.324243,,
50842,12.380251,3.3242,,
50843,12.379715,3.324107,,
50844,12.378711,3.324016,,
50845,12.378324,3.32398,,
50846,12.377507,3.32397,,
50847,12.376963,3.323633,,
50848,12.37688,3.323611,,
50849,12.376011,3.323481,,
50850,12.37595,3.32339,,
50851,12.375869,3.323156,,
50852,12.375043,3.322933,,
50853,12.373084,3.32248,,
50854,12.372546,3.322332,,
50855,12.372345,3.321738,,
50856,12.372021,3.321597,,
50857,12.371712,3.321207,,
50858,12.371365,3.321156,,
50859,12.371301,3.321134,,
50860,12.371231,3.321039,,
50861,12.370943,3.320994,,
50862,12.370912,3.319964,,
50863,12.370557,3.319848,,
50864,12.370252,3.319754,,
50865,12.370123,3.319751,,
50866,12.36688,3.31962,,
50867,12.365718,3.319602,,
50868,12.36536,3.319502,,
50869,12.363601,3.319362,,
50870,12.363334,3.319298,,
50871,12.362902,3.319134,,
50872,12.362854,3.319017,,
50873,12.362494,3.318926,,
50874,12.362075,3.31884,,
50875,12.361175,3.318642,,
50876,12.361071,3.318615,,
50877,12.36041,3.318404,,
50878,12.359745,3.31831,,
50879,12.359221,3.31827,,
50880,12.359141,3.318268,,
50881,12.358646,3.318153,,
50882,12.358643,3.318027,,
50883,12.358301,3.31795,,
50884,12.357914,3.317608,,
50885,12.357305,3.317419,,
50886,12.355851,3.317252,,
50887,12.355726,3.317119,,
50888,12.355669,3.316588,,
50889,12.355001,3.316437,,
50890,12.353868,3.316099,,
50891,12.352537,3.315925,,
50892,12.352363,3.315797,,
50893,12.352362,3.315782,,
50894,12.352336,3.315567,,
50895,12.35221,3.315492,,
50896,12.352028,3.315484,,
50897,12.351901,3.315467,,
50898,12.351074,3.315412,,
50899,12.351047,3.315218,,
50900,12.350881,3.31492,,
50901,12.350508,3.314678,,
50902,12.3503,3.31459,,
50903,12.349862,3.314569,,
50904,12.349364,3.314483,,
50905,12.349339,3.314477,,
50906,12.349304,3.314462,,
50907,12.348285,3.314385,,
50908,12.348261,3.314179,,
50909,12.348248,3.314061,,
50910,12.347443,3.313828,,
50911,12.346519,3.313687,,
50912,12.346461,3.313205,,
50913,12.345136,3.313179,,
50914,12.344852,3.31309,,
50915,12.344046,3.312783,,
50916,12.343918,3.312752,,
50917,12.343545,3.312397,,
50918,12.342926,3.312281,,
50919,12.342635,3.312267,,
50920,12.342066,3.312123,,
50921,12.34205,3.312044,,
50922,12.341395,3.311906,,
50923,12.341159,3.311881,,
50924,12.3411,3.311666,,
50925,12.34065,3.311637,,
50926,12.33958,3.311555,,
50927,12.339441,3.311523,,
50928,12.338983,3.311428,,
50929,12.33845,3.311412,,
50930,12.338274,3.311317,,
50931,12.338219,3.311269,,
50932,12.337464,3.311254,,
50933,12.33737,3.311116,,
50934,12.336759,3.310982,,
50935,12.33646,3.310899,,
50936,12.33642,3.310675,,
50937,12.335352,3.310574,,
50938,12.334646,3.310465,,
50939,12.334198,3.31042,,
50940,12.333952,3.310229,,
50941,12.333872,3.309656,,
50942,12.333344,3.309425,,
50943,12.331969,3.30925,,
50944,12.3319,3.30903,,
50945,12.330854,3.308992,,
50946,12.330707,3.308968,,
50947,12.330566,3.307911,,
50948,12.330156,3.307438,,
50949,12.329097,3.307323,,
50950,12.328565,3.307087,,
50951,12.328408,3.307072,,
50952,12.328256,3.306454,,
50953,12.328247,3.306196,,
50954,12.32795,3.305967,,
50955,12.327811,3.30581,,
50956,12.327785,3.305361,,
50957,12.327755,3.305253,,
50958,12.327706,3.305114,,
50959,12.326721,3.304793,,
50960,12.326687,3.304782,,
50961,12.326655,3.304764,,
50962,12.326512,3.304564,,
50963,12.326205,3.304361,,
50964,12.325713,3.304236,,
50965,12.325327,3.303793,,
50966,12.325272,3.303768,,
50967,12.323591,3.303762,,
50968,12.323182,3.303696,,
50969,12.322826,3.303617,,
50970,12.322063,3.303595,,
50971,12.322029,3.303542,,
50972,12.320257,3.303384,,
50973,12.320201,3.303362,,
50974,12.320097,3.302994,,
50975,12.319998,3.30291,,
50976,12.31991,3.302667,,
50977,12.31956,3.302632,,
50978,12.319467,3.302389,,
50979,12.318975,3.302186,,
50980,12.31866,3.302149,,
50981,12.317782,3.301953,,
50982,12.317584,3.30162,,
50983,12.317489,3.301252,,
50984,12.317202,3.300923,,
50985,12.316845,3.300255,,
50986,12.316701,3.300155,,
50987,12.316585,3.299737,,
50988,12.316305,3.299442,,
50989,12.315922,3.299374,,
50990,12.315778,3.299322,,
50991,12.315301,3.299201,,
50992,12.314812,3.298859,,
50993,12.314729,3.29883,,
50994,12.313851,3.298714,,
50995,12.313499,3.298403,,
50996,12.313466,3.298382,,
50997,12.311069,3.298308,,
50998,12.310538,3.297988,,
50999,12.309812,3.297914,,
51000,12.308689,3.297781,,
51001,12.308533,3.297307,,
51002,12.307247,3.297295,,
51003,12.306844,3.297202,,
51004,12.306215,3.297187,,
51005,12.305654,3.297046,,
51006,12.305067,3.296983,,
51007,12.304949,3.296897,,
51008,12.304237,3.296716,,
51009,12.303515,3.296361,,
51010,12.30339,3.296228,,
51011,12.303207,3.296199,,
51012,12.3029,3.296074,,
51013,12.302179,3.296023,,
51014,12.301815,3.295549,,
51015,12.301308,3.29543,,
51016,12.300988,3.295101,,
51017,12.299615,3.294731,,
51018,12.299483,3.294539,,
51019,12.299027,3.293918,,
51020,12.29863,3.29376,,
51021,12.298589,3.293695,,
51022,12.297381,3.293622,,
51023,12.297096,3.293589,,
51024,12.296275,3.293528,,
