id,michael,chengfang
3568,13.162623,176.7954
3569,13.162029,171.6245
3570,13.161917,208.9878
3571,13.161408,161.9874
3572,13.16062,183.8847
3573,13.160397,210.121
3574,13.160246,227.9433
3575,13.160219,208.9957
3576,13.160198,161.0063
3577,13.159357,163.1405
3578,13.159323,238.8679
3579,13.159118,216.8294
3580,13.159013,181.8081
3581,13.158993,239.5792
3582,13.158598,161.982
3583,13.157849,189.5754
3584,13.157359,183.9225
3585,13.157028,180.8248
3586,13.1566,219.333
3587,13.156521,193.2903
3588,13.156475,203.3999
3589,13.156309,165.9796
3590,13.155865,180.7543
3591,13.155413,196.6358
3592,13.15526,174.5016
3593,13.154905,200.6363
3594,13.154385,161.0968
3595,13.154082,169.0774
3596,13.154064,227.9226
3597,13.153161,245.0222
3598,13.152803,180.4763
3599,13.152464,207.9017
3600,13.152381,173.3042
3601,13.152339,197.4104
3602,13.152181,187.1821
3603,13.152153,180.1641
3604,13.151951,260.0423
3605,13.15185,205.9685
3606,13.151634,184.2191
3607,13.150709,193.8448
3608,13.150688,187.0976
3609,13.149633,167.1482
3610,13.149487,185.0183
3611,13.149276,187.0758
3612,13.149056,285.8414
3613,13.148885,210.1518
3614,13.148083,231.8216
3615,13.14794,202.6327
3616,13.147553,216.9921
3617,13.147437,178.5321
3618,13.14731,172.343
3619,13.146998,210.5469
3620,13.145723,240.8892
3621,13.145663,183.324
3622,13.145569,186.2873
3623,13.145543,198.1958
3624,13.145317,235.36
3625,13.144886,223.7283
3626,13.144629,153.2159
3627,13.144024,203.487
3628,13.143501,220.6536
3629,13.14341,217.5558
3630,13.143298,228.529
3631,13.143149,191.3246
3632,13.14299,196.7982
3633,13.142935,159.2729
3634,13.142579,198.6978
3635,13.142207,198.2987
3636,13.141591,220.2273
3637,13.141527,185.8215
3638,13.141069,197.5077
3639,13.140784,221.7976
3640,13.140514,266.8927
3641,13.140159,167.0355
3642,13.139867,193.1303
3643,13.139831,240.016
3644,13.139622,164.6837
3645,13.139356,174.6239
3646,13.139326,187.1712
3647,13.139312,189.6263
3648,13.13875,191.571
3649,13.138301,181.3559
3650,13.138255,293.9354
3651,13.137249,171.1702
3652,13.13719,212.4635
3653,13.137052,207.5276
3654,13.136708,225.8412
3655,13.135789,175.5886
3656,13.135404,203.4038
3657,13.135295,169.3218
3658,13.135222,221.1733
3659,13.135077,202.4605
3660,13.135048,163.6143
3661,13.13472,178.9502
3662,13.133884,197.8745
3663,13.133771,170.5604
3664,13.133267,237.2554
3665,13.132813,177.9708
3666,13.132631,164.7711
3667,13.132458,198.5717
3668,13.132146,169.4567
3669,13.132012,190.9291
3670,13.131583,180.921
3671,13.13073,190.3543
3672,13.130716,182.1393
3673,13.13071,149.8024
3674,13.13049,213.692
3675,13.130436,220.1514
3676,13.130303,195.4319
3677,13.130185,212.3507
3678,13.130055,228.5504
3679,13.130055,228.2711
3680,13.12988,214.0922
3681,13.129196,292.8025
3682,13.128602,196.5928
3683,13.128338,231.4945
3684,13.128022,193.432
3685,13.127731,170.3796
3686,13.127686,235.9144
3687,13.127619,180.1385
3688,13.12749,196.9801
3689,13.127002,207.6262
3690,13.126697,244.2132
3691,13.126239,258.4674
3692,13.126224,200.8689
3693,13.126191,163.9618
3694,13.125953,189.3851
3695,13.125519,182.4575
3696,13.125512,160.893
3697,13.124957,185.3947
3698,13.12475,175.1502
3699,13.124682,210.8978
3700,13.124498,192.7624
3701,13.124394,173.644
3702,13.124131,208.4838
3703,13.124112,208.497
3704,13.123962,197.3873
3705,13.123841,185.7676
3706,13.123582,214.104
3707,13.123188,261.7952
3708,13.122437,175.8694
3709,13.122199,220.6645
3710,13.122167,166.7151
3711,13.121671,190.2501
3712,13.121592,175.4571
3713,13.121522,213.8495
3714,13.12077,189.5985
3715,13.120715,209.1138
3716,13.120625,213.0721
3717,13.119628,195.9643
3718,13.119376,180.5524
3719,13.118812,218.5406
3720,13.117617,172.8757
3721,13.117217,210.1212
3722,13.117176,177.7868
3723,13.116662,276.8738
3724,13.116354,181.6889
3725,13.115992,187.4358
3726,13.115979,165.3013
3727,13.115959,143.0741
3728,13.115897,231.3093
3729,13.115512,178.5844
3730,13.115346,228.6883
3731,13.115064,210.955
3732,13.114644,174.0267
3733,13.114281,167.4856
3734,13.114175,176.5667
3735,13.114104,190.372
3736,13.11375,209.2832
3737,13.113322,226.6848
3738,13.113287,266.7811
3739,13.113152,184.8387
3740,13.112097,170.1041
3741,13.111752,150.9713
3742,13.111425,198.2034
3743,13.111233,202.0791
3744,13.111176,270.4728
3745,13.111059,208.8365
3746,13.110796,200.9725
3747,13.110629,206.6662
3748,13.110136,161.9992
3749,13.109824,186.8024
3750,13.109121,161.7466
3751,13.108314,198.9602
3752,13.108242,188.4312
3753,13.108191,222.3505
3754,13.107876,192.9933
3755,13.107811,277.2445
3756,13.107799,209.0817
3757,13.107508,234.6107
3758,13.107449,209.2727
3759,13.107117,187.3629
3760,13.107001,152.9495
3761,13.106921,169.1458
3762,13.106731,228.0129
3763,13.106653,241.368
3764,13.106185,248.0077
3765,13.105896,214.6966
3766,13.105128,212.6087
3767,13.105048,210.2008
3768,13.104919,230.1217
3769,13.104722,216.0399
3770,13.104474,151.4589
3771,13.104446,224.2692
3772,13.104253,215.5832
3773,13.104173,256.7279
3774,13.104005,193.9737
3775,13.103966,181.988
3776,13.103918,235.2063
3777,13.103539,233.4156
3778,13.10338,168.9464
3779,13.103374,221.9355
3780,13.103231,234.6636
3781,13.102669,201.2514
3782,13.102596,196.6702
3783,13.102255,177.1548
3784,13.101393,138.9941
3785,13.101387,190.8742
3786,13.10107,174.4229
3787,13.100936,191.1631
3788,13.100703,189.577
3789,13.100473,152.032
3790,13.100353,196.5652
3791,13.100352,245.0139
3792,13.099832,233.9158
3793,13.099545,202.7157
3794,13.098022,170.1127
3795,13.097642,215.7143
3796,13.097575,258.5092
3797,13.097496,173.6641
3798,13.097341,199.4287
3799,13.097151,174.409
3800,13.096605,199.8851
3801,13.096473,161.4097
3802,13.09636,179.9024
3803,13.09582,206.4772
3804,13.095655,180.9127
3805,13.09511,170.3629
3806,13.094799,173.843
3807,13.094664,185.2246
3808,13.094298,193.2017
3809,13.094172,197.7318
3810,13.093943,163.3342
3811,13.093872,166.8336
3812,13.093661,185.3946
3813,13.093366,174.1464
3814,13.093075,178.7331
3815,13.09269,158.9906
3816,13.091529,188.225
3817,13.091102,217.8457
3818,13.090691,174.0862
3819,13.090655,203.2628
3820,13.090558,191.7086
3821,13.090532,178.0526
3822,13.09047,184.2076
3823,13.090457,178.472
3824,13.089728,185.7916
3825,13.089706,233.3119
3826,13.089639,219.5699
3827,13.089019,224.7443
3828,13.088852,190.9448
3829,13.08833,243.5177
3830,13.088093,282.259
3831,13.087836,180.4534
3832,13.087791,231.2054
3833,13.087486,251.7242
3834,13.087329,150.7076
3835,13.087256,201.0647
3836,13.087129,210.6138
3837,13.086272,177.8282
3838,13.08619,243.6928
3839,13.085989,200.8369
3840,13.08573,195.2523
3841,13.084476,185.0878
3842,13.084475,182.613
3843,13.08435,160.2301
3844,13.083983,199.6089
3845,13.083942,188.1513
3846,13.083789,184.6997
3847,13.083422,182.9533
3848,13.083116,199.2152
3849,13.083081,179.3375
3850,13.082718,195.105
3851,13.082372,174.238
3852,13.082164,178.539
3853,13.082164,201.6201
3854,13.081143,211.5122
3855,13.080792,197.5879
3856,13.080554,194.6625
3857,13.079933,223.7057
3858,13.079595,242.1286
3859,13.079401,168.4296
3860,13.078398,194.751
3861,13.078353,205.4159
3862,13.078138,211.2777
3863,13.078108,244.9116
3864,13.077853,184.4818
3865,13.077825,184.214
3866,13.077531,197.8274
3867,13.077437,230.7444
3868,13.076735,220.0988
3869,13.076095,186.685
3870,13.076092,167.5701
3871,13.075687,186.45
3872,13.075314,228.8949
3873,13.074739,211.18
3874,13.074712,195.5533
3875,13.074521,186.6972
3876,13.074462,185.3318
3877,13.074258,210.2228
3878,13.074119,161.9312
3879,13.072396,171.2322
3880,13.07213,229.6923
3881,13.07163,191.7059
3882,13.071353,205.3653
3883,13.07098,194.0594
3884,13.070705,220.2156
3885,13.070685,197.182
3886,13.069432,198.2236
3887,13.069413,216.6591
3888,13.069307,160.1755
3889,13.069166,172.7728
3890,13.068566,213.5033
3891,13.068379,244.7968
3892,13.068068,182.504
3893,13.068047,225.985
3894,13.067648,238.4181
3895,13.067561,261.0032
3896,13.067254,192.1445
3897,13.06567,170.7183
3898,13.06483,240.8024
3899,13.064681,191.3166
3900,13.063937,192.824
3901,13.06366,202.2665
3902,13.063041,196.441
3903,13.062975,156.8115
3904,13.062549,188.4507
3905,13.06243,205.5642
3906,13.06227,205.3201
3907,13.062154,187.4089
3908,13.062051,165.1075
3909,13.061741,242.6538
3910,13.061442,228.9427
3911,13.061371,260.5342
3912,13.06136,275.6369
3913,13.061257,206.0346
3914,13.061048,186.9299
3915,13.061031,208.5076
3916,13.060716,177.3218
3917,13.060684,167.6561
3918,13.060615,176.1942
3919,13.060344,224.907
3920,13.060328,214.0307
3921,13.060222,196.2937
3922,13.060102,176.4652
3923,13.060029,258.4083
3924,13.060017,204.6426
3925,13.059277,182.7606
3926,13.059097,149.3418
3927,13.059081,209.768
3928,13.058789,157.8563
3929,13.05857,180.1883
3930,13.058549,205.5125
3931,13.058174,183.4951
3932,13.057473,178.9506
3933,13.057225,202.6659
3934,13.057094,168.6637
3935,13.057081,185.0732
3936,13.057018,190.0901
3937,13.056922,179.731
3938,13.056735,171.2952
3939,13.0565,177.9487
3940,13.056152,177.3157
3941,13.055474,194.4383
3942,13.055246,199.0964
3943,13.054784,202.8613
3944,13.054548,175.4042
3945,13.053921,191.302
3946,13.053724,183.9403
3947,13.053659,182.1251
3948,13.053368,200.6261
3949,13.052851,181.747
3950,13.05284,197.7642
3951,13.052685,185.1421
3952,13.052338,213.7572
3953,13.051832,253.8653
3954,13.051541,169.8963
3955,13.051467,268.8177
3956,13.051439,189.3785
3957,13.050918,178.8129
3958,13.050833,207.6651
3959,13.050567,187.9119
3960,13.050389,187.5323
3961,13.049813,236.0033
3962,13.049812,172.5761
3963,13.049791,172.2676
3964,13.049418,199.0783
3965,13.048428,202.186
3966,13.047539,221.5749
3967,13.047533,261.0047
3968,13.04744,231.9388
3969,13.047308,209.0028
3970,13.047237,223.4899
3971,13.047215,262.5794
3972,13.046499,171.6795
3973,13.046371,204.7033
3974,13.046371,185.2141
3975,13.046263,179.1174
3976,13.045828,159.337
3977,13.045533,201.863
3978,13.045485,189.0717
3979,13.045153,174.9745
3980,13.045034,206.0887
3981,13.044875,239.4921
3982,13.044777,173.4731
3983,13.043889,193.3668
3984,13.043419,214.0837
3985,13.043328,175.4504
3986,13.043256,252.398
3987,13.04205,200.7966
3988,13.042012,209.8352
3989,13.041461,184.425
3990,13.040189,172.7417
3991,13.040038,186.9109
3992,13.039952,172.6075
3993,13.039782,176.0951
3994,13.039328,215.6964
3995,13.03931,168.9897
3996,13.038621,184.1361
3997,13.038588,206.6563
3998,13.038254,231.7366
3999,13.03816,225.976
4000,13.037637,202.3367
4001,13.037627,190.7781
4002,13.037389,290.7065
4003,13.036769,185.7265
4004,13.036501,190.3007
4005,13.036058,188.0601
4006,13.035783,212.5679
4007,13.034988,224.3396
4008,13.034848,188.4051
4009,13.034816,211.4521
4010,13.034739,192.7747
4011,13.034149,204.3982
4012,13.034,210.2741
4013,13.033958,170.2135
4014,13.033271,203.7418
4015,13.033201,170.0901
4016,13.033072,174.2436
4017,13.031886,202.0308
4018,13.03174,192.7154
4019,13.031148,167.4535
4020,13.030821,183.2802
4021,13.030665,184.6865
4022,13.030652,181.4759
4023,13.030509,161.0937
4024,13.030387,171.1417
4025,13.029983,185.2979
4026,13.029678,175.417
4027,13.029647,231.917
4028,13.02895,212.025
4029,13.028191,212.1371
4030,13.027968,201.6554
4031,13.027498,192.6179
4032,13.027295,191.032
4033,13.027111,189.1814
4034,13.027029,180.9758
4035,13.026973,175.7521
4036,13.026105,180.0342
4037,13.025941,201.5494
4038,13.025638,173.4529
4039,13.025514,243.6845
4040,13.025158,202.1309
4041,13.025139,188.9711
4042,13.025003,276.0342
4043,13.02494,184.9045
4044,13.024796,156.0088
4045,13.024255,208.2417
4046,13.023674,187.3815
4047,13.023669,218.3572
4048,13.023178,207.3814
4049,13.022376,164.4569
4050,13.022223,253.3718
4051,13.021457,196.3279
4052,13.021376,201.9692
4053,13.021322,152.1188
4054,13.020986,235.1274
4055,13.020771,178.6891
4056,13.020728,297.3714
4057,13.020377,288.7255
4058,13.02021,182.1037
4059,13.020123,148.2205
4060,13.02002,198.162
4061,13.019764,171.362
4062,13.019568,186.5864
4063,13.019379,167.0617
4064,13.019027,241.3058
4065,13.018403,215.3215
4066,13.018274,243.8804
4067,13.017764,172.5333
4068,13.017709,186.5321
4069,13.017399,187.1599
4070,13.01684,177.2372
4071,13.016817,223.703
4072,13.016432,147.9982
4073,13.016291,180.5738
4074,13.01582,248.3581
4075,13.01534,208.1375
4076,13.015287,179.6805
4077,13.015119,203.021
4078,13.014266,182.8112
4079,13.013939,199.8051
4080,13.013631,185.6801
4081,13.013092,237.4613
4082,13.012297,200.1696
4083,13.011972,172.2611
4084,13.011814,218.3393
4085,13.011405,184.8279
4086,13.01093,168.0534
4087,13.010644,194.3793
4088,13.010571,218.8212
4089,13.009998,179.9815
4090,13.009737,213.2477
4091,13.009307,227.7118
4092,13.008559,231.6863
4093,13.008526,195.3325
4094,13.008051,171.634
4095,13.007938,172.2722
4096,13.007368,158.6588
4097,13.007116,147.6535
4098,13.006936,188.6487
4099,13.006748,274.2055
4100,13.006712,189.5558
4101,13.005556,214.9881
4102,13.005463,238.1514
4103,13.005455,183.5329
4104,13.005123,175.798
4105,13.004723,183.1785
4106,13.004677,185.0172
4107,13.00459,197.5101
4108,13.00368,195.2985
4109,13.003395,188.9628
4110,13.003249,187.777
4111,13.003224,249.6776
4112,13.002491,206.4334
4113,13.002433,161.454
4114,13.002097,194.2387
4115,13.001968,205.0562
4116,13.0017,204.1343
4117,13.001245,169.6363
4118,13.000681,229.0616
4119,13.000638,219.8844
4120,13.000608,175.6376
4121,12.999686,199.1832
4122,12.999016,169.4213
4123,12.998885,166.3007
4124,12.998674,204.328
4125,12.998364,205.6899
4126,12.997988,206.1767
4127,12.997712,179.619
4128,12.997472,260.3625
4129,12.997367,213.0165
4130,12.997216,247.3697
4131,12.99663,177.107
4132,12.996392,204.3198
4133,12.996388,211.761
4134,12.995437,179.1965
4135,12.994551,202.034
4136,12.994157,207.057
4137,12.993665,179.9071
4138,12.993292,196.3433
4139,12.99322,206.2694
4140,12.992821,226.8335
4141,12.992679,200.8602
4142,12.992466,190.3167
4143,12.992378,178.541
4144,12.992056,166.8092
4145,12.992043,192.5933
4146,12.991151,212.1967
4147,12.990959,193.8944
4148,12.990728,164.7106
4149,12.990631,229.4828
4150,12.990624,182.2221
4151,12.990476,248.4085
4152,12.989751,298.9615
4153,12.989552,160.7571
4154,12.98945,167.5993
4155,12.989371,183.8314
4156,12.988914,191.6325
4157,12.988463,222.297
4158,12.988334,197.5418
4159,12.988129,185.5957
4160,12.988015,181.4615
4161,12.987863,252.3029
4162,12.98779,210.0389
4163,12.987641,246.2701
4164,12.987603,196.373
4165,12.987549,238.6045
4166,12.986385,180.4501
4167,12.986313,170.6052
4168,12.98599,254.4152
4169,12.985963,169.4449
4170,12.985896,192.795
4171,12.985854,166.7649
4172,12.985715,184.8052
4173,12.98563,178.0088
4174,12.985564,168.2657
4175,12.985348,251.1158
4176,12.984487,182.1827
4177,12.984437,204.7273
4178,12.984137,187.167
4179,12.984096,158.7991
4180,12.983976,216.0558
4181,12.983898,191.0724
4182,12.983613,230.9669
4183,12.983517,206.7149
4184,12.98334,174.041
4185,12.983268,198.3443
4186,12.982219,213.4394
4187,12.982197,172.4008
4188,12.981243,212.8055
4189,12.980763,225.5297
4190,12.980569,204.2837
4191,12.98028,184.7799
4192,12.980158,236.9788
4193,12.979988,225.1828
4194,12.979599,228.9549
4195,12.979553,153.1135
4196,12.979396,194.0736
4197,12.979018,212.6434
4198,12.979016,197.1798
4199,12.978858,165.8091
4200,12.978418,179.0808
4201,12.978377,203.1151
4202,12.9775,210.8352
4203,12.976414,210.8875
4204,12.976069,192.5104
4205,12.976043,181.5373
4206,12.975719,226.4682
4207,12.97561,189.8765
4208,12.975591,174.4449
4209,12.975137,156.2681
4210,12.974685,183.9741
4211,12.974175,171.1613
4212,12.974072,214.9681
4213,12.974064,186.9663
4214,12.973947,187.2229
4215,12.973658,164.6255
4216,12.973423,194.3894
4217,12.973403,225.0594
4218,12.973324,209.7616
4219,12.973241,198.6478
4220,12.97307,189.5744
4221,12.972895,202.4996
4222,12.97273,226.6438
4223,12.971912,182.4072
4224,12.971841,187.3253
4225,12.971588,209.9843
4226,12.971539,196.8425
4227,12.971293,194.9436
4228,12.971124,145.701
4229,12.970661,179.8383
4230,12.970378,200.2757
4231,12.970347,163.231
4232,12.970146,198.0929
4233,12.969733,173.668
4234,12.969453,159.4544
4235,12.9694,187.3842
4236,12.968867,199.1273
4237,12.96871,209.1757
4238,12.96848,167.295
4239,12.968011,261.3565
4240,12.967419,171.1269
4241,12.967383,188.3674
4242,12.967121,184.036
4243,12.967072,177.2956
4244,12.966917,205.5913
4245,12.965333,186.5899
4246,12.964997,190.2539
4247,12.964984,156.2556
4248,12.964235,155.8498
4249,12.964136,195.462
4250,12.96413,188.266
4251,12.964017,180.459
4252,12.963862,182.6919
4253,12.963668,178.2321
4254,12.96359,181.4236
4255,12.963519,218.3187
4256,12.963026,193.187
4257,12.962882,196.5914
4258,12.962844,222.8214
4259,12.962674,164.3616
4260,12.962572,182.8257
4261,12.962439,174.7188
4262,12.962234,202.1881
4263,12.962151,175.6108
4264,12.961596,201.4332
4265,12.961324,187.6311
4266,12.960956,198.0236
4267,12.960951,265.3109
4268,12.960939,183.3703
4269,12.960659,284.0805
4270,12.960127,166.9713
4271,12.960075,158.3407
4272,12.959964,205.4904
4273,12.959934,207.4716
4274,12.95881,178.0432
4275,12.958587,180.8646
4276,12.958508,212.1112
4277,12.958394,203.6278
4278,12.95832,175.3722
4279,12.957901,174.1098
4280,12.957677,193.7427
4281,12.957482,296.5181
4282,12.957439,143.3084
4283,12.957409,195.3341
4284,12.956849,212.2109
4285,12.956699,197.4395
4286,12.956522,201.8716
4287,12.956355,202.3035
4288,12.956029,225.6103
4289,12.955933,169.9346
4290,12.955777,245.0331
4291,12.955591,186.5279
4292,12.955378,190.5386
4293,12.955317,218.5365
4294,12.955141,187.7176
4295,12.954526,228.1938
4296,12.954407,188.0254
4297,12.95437,233.2745
4298,12.954136,200.4181
4299,12.954126,218.3518
4300,12.954086,170.5732
4301,12.954077,270.9775
4302,12.953939,220.2122
4303,12.953314,160.0097
4304,12.953263,250.7829
4305,12.952972,197.3049
4306,12.952931,198.4096
4307,12.952919,225.1066
4308,12.952257,212.1946
4309,12.951327,180.2466
4310,12.951149,228.0254
4311,12.951016,218.0633
4312,12.95092,171.1216
4313,12.950815,187.0576
4314,12.950541,186.8196
4315,12.949854,175.8001
4316,12.949543,232.6566
4317,12.94875,181.4319
4318,12.948515,196.2559
4319,12.947315,169.7332
4320,12.947288,190.0139
4321,12.946848,183.4101
4322,12.946622,189.5025
4323,12.946591,243.1261
4324,12.946428,210.2436
4325,12.946367,215.7828
4326,12.945507,168.039
4327,12.945212,203.362
4328,12.945092,163.1009
4329,12.944552,163.4207
4330,12.943796,180.3735
4331,12.943596,159.6327
4332,12.943258,181.5948
4333,12.943235,220.9698
4334,12.942896,192.0556
4335,12.942356,252.171
4336,12.942334,246.6754
4337,12.942267,154.7428
4338,12.941702,259.157
4339,12.941399,218.0587
4340,12.940187,176.0014
4341,12.939769,175.8361
4342,12.939384,192.7905
4343,12.93928,191.4455
4344,12.938461,222.8378
4345,12.9383,188.548
4346,12.938018,215.539
4347,12.937336,239.8968
4348,12.93729,221.574
4349,12.937103,210.1846
4350,12.935749,173.8623
4351,12.935626,203.0583
4352,12.935452,187.2211
4353,12.934466,217.8924
4354,12.93389,219.1195
4355,12.933345,183.3854
4356,12.932987,191.2638
4357,12.932684,163.3885
4358,12.93251,174.843
4359,12.932278,180.8362
4360,12.931938,205.6314
4361,12.931804,176.5838
4362,12.931782,292.4069
4363,12.931512,215.4773
4364,12.931347,185.1243
4365,12.931174,180.4246
4366,12.93111,302.3677
4367,12.931093,166.6277
4368,12.930771,204.9283
4369,12.930619,218.0799
4370,12.93053,212.1189
4371,12.930499,225.3713
4372,12.930394,205.0071
4373,12.930024,213.533
4374,12.929446,198.4593
4375,12.929307,180.5183
4376,12.929146,169.452
